tier,track,primary_track,paper_id,year,venue,title,overview_path,tags
NEXT,"Planning, control, simulation, and TAMP extensions",Planning and control,pr-0942,2024,RSS,Parallel and Proximal Linear-Quadratic Methods for Real-Time Constrained Model-Predictive Control,./2024/RSS/2024_RSS_Parallel-and-Proximal-Linear-Quadratic-Methods-for-Real-Ti/01_overview.md,"Robotics, MPC, optimal control, LQR, whole-body control, real-time"
NEXT,"Planning, control, simulation, and TAMP extensions",Planning and control,pr-0943,2024,RSS,Differentiable Robust Model Predictive Control,./2024/RSS/2024_RSS_Differentiable-Robust-Model-Predictive-Control/01_overview.md,"Robotics, MPC, robust control, differentiable optimization, uncertainty, Robotarium"
NEXT,"Planning, control, simulation, and TAMP extensions",Planning and control,pr-0944,2024,RSS,Linear-time Differential Inverse Kinematics: an Augmented Lagrangian Perspective,./2024/RSS/2024_RSS_Linear-time-Differential-Inverse-Kinematics-an-Augmented-L/01_overview.md,"Robotics, inverse kinematics, whole-body control, augmented Lagrangian, ADMM, real-time"
NEXT,"Planning, control, simulation, and TAMP extensions",Planning and control,pr-0568,2024,ICRA,NoMaD: Goal Masked Diffusion Policies for Navigation and Exploration,./2024/ICRA/2024_ICRA_NoMaD-Goal-Masked-Diffusion-Policies-for-Navigation-and-Ex/01_overview.md,"Robotics, Navigation, diffusion policy, exploration"
NEXT,"RL, IL, offline learning, and robot data","RL, IL, offline learning, and robot data",pr-0839,2022,NeurIPS,Behavior Transformers: Cloning k modes with one stone,./2022/NeurIPS/2022_NeurIPS_Behavior-Transformers-Cloning-k-modes-with-one-stone/01_overview.md,"Robotics, Imitation Learning, Transformer, multimodal actions"
NEXT,"RL, IL, offline learning, and robot data","RL, IL, offline learning, and robot data",pr-0842,2022,CoRL,R3M: A Universal Visual Representation for Robot Manipulation,./2022/CoRL/2022_CoRL_R3M-A-Universal-Visual-Representation-for-Robot-Manipulati/01_overview.md,"Robotics, representation learning, video pretraining, manipulation"
NEXT,"RL, IL, offline learning, and robot data","RL, IL, offline learning, and robot data",pr-0843,2023,arXiv,Where are we in the search for an Artificial Visual Cortex for Embodied Intelligence?,./2023/arXiv/2023_arXiv_Where-are-we-in-the-search-for-an-Artificial-Visual-Cortex/01_overview.md,"Robotics, representation learning, Embodied AI, Benchmark"
NEXT,"RL, IL, offline learning, and robot data","RL, IL, offline learning, and robot data",pr-0855,2018,ICLR,Maximum a Posteriori Policy Optimisation,./2018/ICLR/2018_ICLR_Maximum-a-Posteriori-Policy-Optimisation/01_overview.md,"Robotics, Reinforcement Learning, policy optimization, Off-Policy Learning"
NEXT,"RL, IL, offline learning, and robot data","RL, IL, offline learning, and robot data",pr-0856,2021,arXiv,MT-Opt: Continuous Multi-Task Robotic Reinforcement Learning at Scale,./2021/arXiv/2021_arXiv_MT-Opt-Continuous-Multi-Task-Robotic-Reinforcement-Learnin/01_overview.md,"Robotics, Reinforcement Learning, Multi-Task Learning, robot data, Google DeepMind"
NEXT,"RL, IL, offline learning, and robot data","RL, IL, offline learning, and robot data",pr-0861,2021,NeurIPS Datasets and Benchmarks,Isaac Gym: High Performance GPU Based Physics Simulation For Robot Learning,./2021/NeurIPS-Datasets-and-Ben/2021_NeurIPS-Datasets-and-Ben_Isaac-Gym-High-Performance-GPU-Based-Physics-Simulation-Fo/01_overview.md,"Robotics, simulation, GPU, Reinforcement Learning, NVIDIA"
NEXT,"RL, IL, offline learning, and robot data","RL, IL, offline learning, and robot data",pr-0864,2024,ICLR,Eureka: Human-Level Reward Design via Coding Large Language Models,./2024/ICLR/2024_ICLR_Eureka-Human-Level-Reward-Design-via-Coding-Large-Language/01_overview.md,"Robotics, Reinforcement Learning, Reward Design, Large Language Model, NVIDIA"
NEXT,"RL, IL, offline learning, and robot data","RL, IL, offline learning, and robot data",pr-0865,2024,Robotics: Science and Systems,DrEureka: Language Model Guided Sim-To-Real Transfer,./2024/Robotics-Science-and-Sys/2024_Robotics-Science-and-Sys_DrEureka-Language-Model-Guided-Sim-To-Real-Transfer/01_overview.md,"Robotics, sim-to-real, Reinforcement Learning, Large Language Model, NVIDIA"
NEXT,"RL, IL, offline learning, and robot data","RL, IL, offline learning, and robot data",pr-0616,2016,ICLR,Continuous Control with Deep Reinforcement Learning,./2016/ICLR/2016_ICLR_Continuous-Control-with-Deep-Reinforcement-Learning/01_overview.md,"Robotics, Reinforcement Learning, continuous control, actor-critic"
NEXT,"RL, IL, offline learning, and robot data","RL, IL, offline learning, and robot data",pr-0619,2018,ICML,Addressing Function Approximation Error in Actor-Critic Methods,./2018/ICML/2018_ICML_Addressing-Function-Approximation-Error-in-Actor-Critic-Me/01_overview.md,"Robotics, Reinforcement Learning, continuous control, actor-critic"
NEXT,"RL, IL, offline learning, and robot data","RL, IL, offline learning, and robot data",pr-0617,2017,NeurIPS,Hindsight Experience Replay,./2017/NeurIPS/2017_NeurIPS_Hindsight-Experience-Replay/01_overview.md,"Robotics, Reinforcement Learning, goal-conditioned RL, sparse rewards"
NEXT,"RL, IL, offline learning, and robot data","RL, IL, offline learning, and robot data",pr-0618,2017,ICML,Constrained Policy Optimization,./2017/ICML/2017_ICML_Constrained-Policy-Optimization/01_overview.md,"Robotics, safe reinforcement learning, constraints, policy optimization"
NEXT,"RL, IL, offline learning, and robot data","RL, IL, offline learning, and robot data",pr-0622,2020,NeurIPS,Conservative Q-Learning for Offline Reinforcement Learning,./2020/NeurIPS/2020_NeurIPS_Conservative-Q-Learning-for-Offline-Reinforcement-Learning/01_overview.md,"Robotics, offline reinforcement learning, conservative learning, Q-learning"
NEXT,"RL, IL, offline learning, and robot data","RL, IL, offline learning, and robot data",pr-0621,2020,NeurIPS,MOPO: Model-based Offline Policy Optimization,./2020/NeurIPS/2020_NeurIPS_MOPO-Model-based-Offline-Policy-Optimization/01_overview.md,"Robotics, offline reinforcement learning, model-based RL, distribution shift"
NEXT,"RL, IL, offline learning, and robot data","RL, IL, offline learning, and robot data",pr-0623,2021,NeurIPS,A Minimalist Approach to Offline Reinforcement Learning,./2021/NeurIPS/2021_NeurIPS_A-Minimalist-Approach-to-Offline-Reinforcement-Learning/01_overview.md,"Robotics, offline reinforcement learning, behavior cloning, continuous control"
NEXT,"RL, IL, offline learning, and robot data","RL, IL, offline learning, and robot data",pr-0633,2018,RSS,Learning Complex Dexterous Manipulation with Deep Reinforcement Learning and Demonstrations,./2018/RSS/2018_RSS_Learning-Complex-Dexterous-Manipulation-with-Deep-Reinforc/01_overview.md,"Robotics, Imitation Learning, Reinforcement Learning, dexterous manipulation"
NEXT,"RL, IL, offline learning, and robot data","RL, IL, offline learning, and robot data",pr-0634,2020,CoRL,Learning Latent Plans from Play,./2020/CoRL/2020_CoRL_Learning-Latent-Plans-from-Play/01_overview.md,"Robotics, Imitation Learning, learning from play, latent plans"
NEXT,"RL, IL, offline learning, and robot data","RL, IL, offline learning, and robot data",pr-0635,2020,CoRL,Relay Policy Learning: Solving Long-Horizon Tasks via Imitation and Reinforcement Learning,./2020/CoRL/2020_CoRL_Relay-Policy-Learning-Solving-Long-Horizon-Tasks-via-Imita/01_overview.md,"Robotics, Imitation Learning, Reinforcement Learning, long-horizon manipulation"
NEXT,"RL, IL, offline learning, and robot data","RL, IL, offline learning, and robot data",pr-0753,2020,RA-L,RLBench: The Robot Learning Benchmark & Learning Environment,./2020/RA-L/2020_RA-L_RLBench-The-Robot-Learning-Benchmark-and-Learning-Environm/01_overview.md,"Robotics, Benchmark, Imitation Learning, Reinforcement Learning, multi-task manipulation, 3D Vision"
NEXT,"RL, IL, offline learning, and robot data","RL, IL, offline learning, and robot data",pr-0637,2023,CoRL,MimicGen: A Data Generation System for Scalable Robot Learning using Human Demonstrations,./2023/CoRL/2023_CoRL_MimicGen-A-Data-Generation-System-for-Scalable-Robot-Learn/01_overview.md,"Robotics, Imitation Learning, data generation, robot manipulation"
NEXT,"RL, IL, offline learning, and robot data","RL, IL, offline learning, and robot data",pr-0732,2024,RSS,DROID: A Large-Scale In-The-Wild Robot Manipulation Dataset,./2024/RSS/2024_RSS_DROID-A-Large-Scale-In-The-Wild-Robot-Manipulation-Dataset/01_overview.md,"Robotics, Dataset, in-the-wild, robot manipulation, data diversity, generalist policy"
NEXT,"RL, IL, offline learning, and robot data","RL, IL, offline learning, and robot data",pr-0873,2024,RSS,Universal Manipulation Interface: In-The-Wild Robot Teaching Without In-The-Wild Robots,./2024/RSS/2024_RSS_Universal-Manipulation-Interface-In-The-Wild-Robot-Teachin/01_overview.md,"Robotics, Imitation Learning, human video, cross-embodiment, action representation, bimanual"
NEXT,"RL, IL, offline learning, and robot data","RL, IL, offline learning, and robot data",pr-0874,2024,ICRA,SERL: A Software Suite for Sample-Efficient Robotic Reinforcement Learning,./2024/ICRA/2024_ICRA_SERL-A-Software-Suite-for-Sample-Efficient-Robotic-Reinfor/01_overview.md,"Robotics, Reinforcement Learning, real-world RL, sample efficiency, human demonstrations, reset-free learning"
NEXT,"RL, IL, offline learning, and robot data","RL, IL, offline learning, and robot data",pr-0875,2024,ICRA,Robot Fine-Tuning Made Easy: Pre-Training Rewards and Policies for Autonomous Real-World Reinforcement Learning,./2024/ICRA/2024_ICRA_Robot-Fine-Tuning-Made-Easy-Pre-Training-Rewards-and-Polic/01_overview.md,"Robotics, Reinforcement Learning, offline RL, reward model, real-world adaptation, policy fine-tuning"
NEXT,"RL, IL, offline learning, and robot data","RL, IL, offline learning, and robot data",pr-0886,2025,RSS,RLDG: Robotic Generalist Policy Distillation via Reinforcement Learning,./2025/RSS/2025_RSS_RLDG-Robotic-Generalist-Policy-Distillation-via-Reinforcem/01_overview.md,"Robotics, Reinforcement Learning, generalist policy, policy distillation, robot data, real-world manipulation"
NEXT,"RL, IL, offline learning, and robot data","RL, IL, offline learning, and robot data",pr-0887,2025,RSS,Demonstrating GPU Parallelized Robot Simulation and Rendering for Generalizable Embodied AI with ManiSkill3,./2025/RSS/2025_RSS_Demonstrating-GPU-Parallelized-Robot-Simulation-and-Render/01_overview.md,"Robotics, simulation, Benchmark, robot data, contact-rich manipulation, sim-to-real, humanoid"
NEXT,"RL, IL, offline learning, and robot data","RL, IL, offline learning, and robot data",pr-0888,2025,RSS,"RoboVerse: A Unified Platform, Benchmark and Dataset for Scalable and Generalizable Robot Learning",./2025/RSS/2025_RSS_RoboVerse-A-Unified-Platform-Benchmark-and-Dataset-for-Sca/01_overview.md,"Robotics, Dataset, Benchmark, simulation, multi-embodiment, robot data, generalization"
NEXT,"RL, IL, offline learning, and robot data","RL, IL, offline learning, and robot data",pr-0899,2025,RSS,DexWild: Dexterous Human Interactions for In-the-Wild Robot Policies,./2025/RSS/2025_RSS_DexWild-Dexterous-Human-Interactions-for-In-the-Wild-Robot/01_overview.md,"Robotics, human video, dexterous manipulation, cross-embodiment, robot data, generalist policy"
NEXT,"RL, IL, offline learning, and robot data","RL, IL, offline learning, and robot data",pr-0902,2025,RSS,Dex1B: Learning with 1B Demonstrations for Dexterous Manipulation,./2025/RSS/2025_RSS_Dex1B-Learning-with-1B-Demonstrations-for-Dexterous-Manipu/01_overview.md,"Robotics, Dataset, dexterous manipulation, synthetic data, grasping, articulation"
NEXT,"RL, IL, offline learning, and robot data","RL, IL, offline learning, and robot data",pr-0903,2025,RSS,Sim-and-Real Co-Training: A Simple Recipe for Vision-Based Robotic Manipulation,./2025/RSS/2025_RSS_Sim-and-Real-Co-Training-A-Simple-Recipe-for-Vision-Based/01_overview.md,"Robotics, simulation, robot data, sim-to-real, vision-based manipulation, humanoid"
NEXT,"RL, IL, offline learning, and robot data","RL, IL, offline learning, and robot data",pr-0906,2025,RSS,Novel Demonstration Generation with Gaussian Splatting Enables Robust One-Shot Manipulation,./2025/RSS/2025_RSS_Novel-Demonstration-Generation-with-Gaussian-Splatting-Ena/01_overview.md,"Robotics, synthetic data, demonstration generation, 3D perception, sim-to-real, manipulation"
NEXT,"RL, IL, offline learning, and robot data","RL, IL, offline learning, and robot data",pr-0908,2025,RSS,You Only Teach Once: Learn One-Shot Bimanual Robotic Manipulation from Video Demonstrations,./2025/RSS/2025_RSS_You-Only-Teach-Once-Learn-One-Shot-Bimanual-Robotic-Manipu/01_overview.md,"Robotics, bimanual manipulation, human video, Imitation Learning, diffusion policy, long-horizon"
NEXT,"RL, IL, offline learning, and robot data","RL, IL, offline learning, and robot data",pr-0910,2025,RSS,RoboMIND: Benchmark on Multi-embodiment Intelligence Normative Data for Robot Manipulation,./2025/RSS/2025_RSS_RoboMIND-Benchmark-on-Multi-embodiment-Intelligence-Normat/01_overview.md,"Robotics, Dataset, Benchmark, multi-embodiment, robot data, long-horizon manipulation, failure data"
NEXT,"RL, IL, offline learning, and robot data","RL, IL, offline learning, and robot data",pr-0911,2025,RSS,Bridging Perception and Action: Spatially-Grounded Mid-Level Representations for Robot Generalization,./2025/RSS/2025_RSS_Bridging-Perception-and-Action-Spatially-Grounded-Mid-Leve/01_overview.md,"Robotics, mid-level representation, 3D perception, bimanual manipulation, diffusion policy, generalization"
NEXT,"RL, IL, offline learning, and robot data","RL, IL, offline learning, and robot data",pr-0912,2025,RSS,DemoGen: Synthetic Demonstration Generation for Data-Efficient Visuomotor Policy Learning,./2025/RSS/2025_RSS_DemoGen-Synthetic-Demonstration-Generation-for-Data-Effici/01_overview.md,"Robotics, synthetic data, demonstration generation, 3D perception, Imitation Learning, manipulation"
NEXT,"RL, IL, offline learning, and robot data","RL, IL, offline learning, and robot data",pr-0913,2025,IROS,AgiBot World Colosseo: A Large-scale Manipulation Platform for Scalable and Intelligent Embodied Systems,./2025/IROS/2025_IROS_AgiBot-World-Colosseo-A-Large-scale-Manipulation-Platform/01_overview.md,"Robotics, Dataset, multi-embodiment, long-horizon manipulation, robot data, humanoid, generalist policy"
NEXT,"RL, IL, offline learning, and robot data","RL, IL, offline learning, and robot data",pr-0914,2024,arXiv,Precise and Dexterous Robotic Manipulation via Human-in-the-Loop Reinforcement Learning,./2024/arXiv/2024_arXiv_Precise-and-Dexterous-Robotic-Manipulation-via-Human-in-th/01_overview.md,"Robotics, Reinforcement Learning, human-in-the-loop, real-world RL, dexterous manipulation, recovery"
NEXT,"RL, IL, offline learning, and robot data","RL, IL, offline learning, and robot data",pr-0920,2026,AAAI,MP1: MeanFlow Tames Policy Learning in 1-step for Robotic Manipulation,./2026/AAAI/2026_AAAI_MP1-MeanFlow-Tames-Policy-Learning-in-1-step-for-Robotic-M/01_overview.md,"Robotics, Imitation Learning, 3D point cloud, Flow Matching, action policy, inference efficiency, real-world manipulation"
NEXT,"RL, IL, offline learning, and robot data","RL, IL, offline learning, and robot data",pr-0925,2023,ICML,Efficient Online Reinforcement Learning with Offline Data,./2023/ICML/2023_ICML_Efficient-Online-Reinforcement-Learning-with-Offline-Data/01_overview.md,"Robotics, Reinforcement Learning, offline RL, online RL, robot data, sample efficiency"
NEXT,"RL, IL, offline learning, and robot data","RL, IL, offline learning, and robot data",pr-0931,2024,RSS,Diffusion Meets DAgger: Supercharging Eye-in-hand Imitation Learning,./2024/RSS/2024_RSS_Diffusion-Meets-DAgger-Supercharging-Eye-in-hand-Imitation/01_overview.md,"Robotics, Imitation Learning, DAgger, diffusion model, compounding error, eye-in-hand"
NEXT,"RL, IL, offline learning, and robot data","RL, IL, offline learning, and robot data",pr-0930,2024,RSS,Consistency Policy: Accelerated Visuomotor Policies via Consistency Distillation,./2024/RSS/2024_RSS_Consistency-Policy-Accelerated-Visuomotor-Policies-via-Con/01_overview.md,"Robotics, visuomotor policy, diffusion policy, consistency distillation, low latency, real-time control"
