paper_id,title,year,venue,publication_kind,publication_status,category,primary_track,tier,sequence,roles,facets,evidence_level,reading_status,curation_status,identifier_status,primary_source_scope,primary_source,code_status,data_status,resource_ids,admission_reason,tier_reason,outgoing_relations,incoming_relation_count,overview_path
pr-0559,Dynamical Movement Primitives: Learning Attractor Models for Motor Behaviors,2013,Neural Computation,journal,peer_reviewed,Robotics Foundations: Planning and Control,Planning and control,REFERENCE,,foundation,"{""learning"":[""optimization_or_planning""],""interaction"":[],""modality"":[],""control_level"":[""feedback_control""],""setting"":[],""embodiment"":[]}",FULL_TEXT_CHECKED,N/A,recorded,source_only,paper_specific,https://is.mpg.de/ics/publications/ijspeert_nc_2013,not_released,not_recorded,,"Dynamical Movement Primitives: Learning Attractor Models for Motor Behaviors is retained as REFERENCE because it provides a reusable formulation or system primitive around Robotics, movement primitives, dynamical systems for targeted comparison in Planning and control; it is not required for the current intensive reading spine.","Important on-demand reference, but not required in the current intensive sequence.",[],0,./2013/Neural-Computation/2013_Neural-Computation_Dynamical-Movement-Primitives-Learning-Attractor-Models-fo/01_overview.md
pr-0558,TrajOpt: A Sequential Convex Optimization Algorithm for Robot Motion Planning,2013,IROS,conference,peer_reviewed,Robotics Foundations: Planning and Control,Planning and control,CORE,,foundation,"{""learning"":[""optimization_or_planning""],""interaction"":[],""modality"":[],""control_level"":[""feedback_control"",""motion_planning""],""setting"":[],""embodiment"":[]}",FULL_TEXT_CHECKED,UNREAD,recorded,identified,paper_specific,https://arxiv.org/abs/1310.7730,project_only,not_recorded,code:5df9e52ff332;metric:map,"TrajOpt: A Sequential Convex Optimization Algorithm for Robot Motion Planning is a CORE prerequisite because it establishes a reusable formulation or system primitive around Robotics, motion planning, trajectory optimization, providing a reference point for Planning and control comparisons in the observation-to-action loop.",Common foundation and prerequisite for the Planning and control spine.,[],0,./2013/IROS/2013_IROS_TrajOpt-A-Sequential-Convex-Optimization-Algorithm-for-Rob/01_overview.md
pr-0642,Contact-Invariant Optimization for Hand Manipulation,2014,SIGGRAPH,conference,peer_reviewed,Robotics Foundations: Contact and Whole-Body Control,"Manipulation, contact, tactile, and dexterity",CORE,,foundation,"{""learning"":[""optimization_or_planning""],""interaction"":[""contact_rich"",""grasping"",""whole_body""],""modality"":[],""control_level"":[""feedback_control"",""motion_planning"",""whole_body""],""setting"":[],""embodiment"":[""arm""]}",FULL_TEXT_CHECKED,UNREAD,recorded,source_only,paper_specific,https://homes.cs.washington.edu/~zoran/behavior-discovery.html,not_released,not_recorded,,"Contact-Invariant Optimization for Hand Manipulation is a CORE prerequisite because it establishes a reusable formulation or system primitive around Robotics, contact-rich manipulation, trajectory optimization, providing a reference point for Manipulation, contact, tactile, and dexterity comparisons in the observation-to-action loop.","Common foundation and prerequisite for the Manipulation, contact, tactile, and dexterity spine.",[],0,./2014/SIGGRAPH/2014_SIGGRAPH_Contact-Invariant-Optimization-for-Hand-Manipulation/01_overview.md
pr-0643,Control-Limited Differential Dynamic Programming,2014,ICRA,conference,peer_reviewed,Robotics Foundations: Planning and Control,"Manipulation, contact, tactile, and dexterity",NEXT,,foundation,"{""learning"":[""optimization_or_planning""],""interaction"":[],""modality"":[],""control_level"":[""feedback_control"",""motion_planning""],""setting"":[],""embodiment"":[]}",FULL_TEXT_CHECKED,UNREAD,recorded,identified,paper_specific,https://doi.org/10.1109/ICRA.2014.6907001,not_released,not_recorded,,"Control-Limited Differential Dynamic Programming is a NEXT comparison paper because it extends a reusable formulation or system primitive around Robotics, optimal control, trajectory optimization in Manipulation, contact, tactile, and dexterity, exposing a specialized frontier after the shared CORE spine.","Specialized or frontier extension selected after CORE for the Manipulation, contact, tactile, and dexterity branch.",[],0,./2014/ICRA/2014_ICRA_Control-Limited-Differential-Dynamic-Programming/01_overview.md
pr-0519,Depth Map Prediction from a Single Image using a Multi-Scale Deep Network,2014,NeurIPS,conference,peer_reviewed,"3D Geometry, Reconstruction, and SLAM",Robotics-enabling 3D perception,REFERENCE,,method,"{""learning"":[],""interaction"":[""navigation""],""modality"":[""depth"",""point_cloud"",""rgb""],""control_level"":[""state_estimation""],""setting"":[],""embodiment"":[]}",FULL_TEXT_CHECKED,N/A,recorded,identified,paper_specific,https://arxiv.org/abs/1406.2283,not_identified,not_recorded,benchmark:kitti;metric:map,"Depth Map Prediction from a Single Image using a Multi-Scale Deep Network is retained as REFERENCE because it provides an algorithmic or policy mechanism around 3D Vision, monocular depth, geometry for targeted comparison in Robotics-enabling 3D perception; it is not required for the current intensive reading spine.","Important on-demand reference, but not required in the current intensive sequence.",[],0,./2014/NeurIPS/2014_NeurIPS_Depth-Map-Prediction-from-a-Single-Image-using-a-Multi-Sca/01_overview.md
pr-0667,Hierarchical Quadratic Programming: Fast Online Humanoid-Robot Motion Generation,2014,IJRR,journal,peer_reviewed,Robotics Foundations: Contact and Whole-Body Control,Planning and control,CORE,,foundation,"{""learning"":[],""interaction"":[""contact_rich"",""whole_body""],""modality"":[],""control_level"":[""feedback_control"",""whole_body""],""setting"":[],""embodiment"":[""humanoid""]}",FULL_TEXT_CHECKED,UNREAD,recorded,identified,paper_specific,https://doi.org/10.1177/0278364914521306,not_released,not_recorded,,"Hierarchical Quadratic Programming: Fast Online Humanoid-Robot Motion Generation is a CORE prerequisite because it establishes a reusable formulation or system primitive around Robotics, whole-body control, hierarchical QP, providing a reference point for Planning and control comparisons in the observation-to-action loop.",Common foundation and prerequisite for the Planning and control spine.,[],0,./2014/IJRR/2014_IJRR_Hierarchical-Quadratic-Programming-Fast-Online-Humanoid-Ro/01_overview.md
pr-0526,LSD-SLAM: Large-Scale Direct Monocular SLAM,2014,ECCV,conference,peer_reviewed,"3D Geometry, Reconstruction, and SLAM",Robotics-enabling 3D perception,REFERENCE,,method,"{""learning"":[],""interaction"":[""navigation""],""modality"":[""point_cloud"",""rgb""],""control_level"":[""state_estimation""],""setting"":[],""embodiment"":[]}",FULL_TEXT_CHECKED,N/A,recorded,source_only,paper_specific,https://cvg.cit.tum.de/research/vslam/lsdslam,released,not_recorded,code:e00975fe1503;metric:map,"LSD-SLAM: Large-Scale Direct Monocular SLAM is retained as REFERENCE because it provides an algorithmic or policy mechanism around 3D Vision, SLAM, monocular geometry for targeted comparison in Robotics-enabling 3D perception; it is not required for the current intensive reading spine.","Important on-demand reference, but not required in the current intensive sequence.",[],0,./2014/ECCV/2014_ECCV_LSD-SLAM-Large-Scale-Direct-Monocular-SLAM/01_overview.md
pr-0527,ElasticFusion: Dense SLAM Without A Pose Graph,2015,RSS,conference,peer_reviewed,"3D Geometry, Reconstruction, and SLAM",Robotics-enabling 3D perception,REFERENCE,,method,"{""learning"":[],""interaction"":[""navigation""],""modality"":[""depth"",""point_cloud"",""rgb""],""control_level"":[""state_estimation""],""setting"":[],""embodiment"":[]}",FULL_TEXT_CHECKED,N/A,recorded,source_only,paper_specific,https://www.roboticsproceedings.org/rss11/p01.html,released,not_recorded,code:55562c051b91;metric:map,"ElasticFusion: Dense SLAM Without A Pose Graph is retained as REFERENCE because it provides an algorithmic or policy mechanism around 3D Vision, SLAM, RGB-D for targeted comparison in Robotics-enabling 3D perception; it is not required for the current intensive reading spine.","Important on-demand reference, but not required in the current intensive sequence.",[],0,./2015/RSS/2015_RSS_ElasticFusion-Dense-SLAM-Without-A-Pose-Graph/01_overview.md
pr-0853,Human-level control through deep reinforcement learning,2015,Nature,journal,peer_reviewed,Robotics Foundations: Robot Learning,Planning and control,REFERENCE,,foundation,"{""learning"":[""reinforcement_learning""],""interaction"":[""contact_rich""],""modality"":[""force_torque""],""control_level"":[""feedback_control"",""policy""],""setting"":[],""embodiment"":[]}",FULL_TEXT_CHECKED,N/A,recorded,identified,paper_specific,https://doi.org/10.1038/nature14236,not_identified,not_recorded,,DeepMind의 DQN으로 representation learning과 Q-learning을 결합한 deep RL의 핵심 foundation이다.,"Important on-demand reference, but not required in the current intensive sequence.",[],0,./2015/Nature/2015_Nature_Human-level-control-through-deep-reinforcement-learning/01_overview.md
pr-0832,Logic-Geometric Programming: An Optimization-Based Approach to Combined Task and Motion Planning,2015,IJCAI,conference,peer_reviewed,Robotics Foundations: Planning and Control,Planning and control,NEXT,,foundation,"{""learning"":[""optimization_or_planning""],""interaction"":[],""modality"":[],""control_level"":[""feedback_control"",""motion_planning""],""setting"":[],""embodiment"":[]}",FULL_TEXT_CHECKED,UNREAD,recorded,source_only,paper_specific,https://www.ijcai.org/Proceedings/15/Papers/274.pdf,not_identified,not_recorded,metric:map,symbolic logic sequence와 continuous trajectory optimization을 하나의 TAMP 구조로 연결하는 대표 foundation이다.,Specialized or frontier extension selected after CORE for the Planning and control branch.,[],0,./2015/IJCAI/2015_IJCAI_Logic-Geometric-Programming-An-Optimization-Based-Approach/01_overview.md
pr-0016,ORB-SLAM: A Versatile and Accurate Monocular SLAM System,2015,T-RO,journal,peer_reviewed,"3D Geometry, Reconstruction, and SLAM",Robotics-enabling 3D perception,REFERENCE,,system,"{""learning"":[],""interaction"":[""navigation""],""modality"":[""point_cloud""],""control_level"":[""state_estimation""],""setting"":[],""embodiment"":[]}",FULL_TEXT_CHECKED,N/A,recorded,identified,paper_specific,https://arxiv.org/abs/1502.00956,released,not_recorded,code:9940d1ce9743;metric:map,"ORB-SLAM: A Versatile and Accurate Monocular SLAM System is retained as REFERENCE because it provides an integrated system or deployment interface around SLAM, calibration, geometry for targeted comparison in Robotics-enabling 3D perception; it is not required for the current intensive reading spine.","Important on-demand reference, but not required in the current intensive sequence.","[{""type"":""builds_on"",""paper_id"":""pr-0525"",""confidence"":""verified""}]",0,./2015/T-RO/2015_T-RO_ORB-SLAM-A-Versatile-and-Accurate-Monocular-SLAM-System/01_overview.md
pr-0507,ShapeNet: An Information-Rich 3D Model Repository,2015,arXiv,preprint,preprint,Benchmarks and Datasets,Robotics-enabling 3D perception,REFERENCE,,benchmark_or_dataset,"{""learning"":[],""interaction"":[],""modality"":[""rgb""],""control_level"":[],""setting"":[],""embodiment"":[]}",FULL_TEXT_CHECKED,N/A,recorded,identified,paper_specific,https://arxiv.org/abs/1512.03012,project_only,not_recorded,code:f1da4e051f3d,"ShapeNet: An Information-Rich 3D Model Repository is retained as REFERENCE because it provides a benchmark, dataset, or evaluation protocol around 3D Vision, Dataset, shape for targeted comparison in Robotics-enabling 3D perception; it is not required for the current intensive reading spine.","Important on-demand reference, but not required in the current intensive sequence.",[],0,./2015/arxiv/2015_arxiv_ShapeNet-An-Information-Rich-3D-Model-Repository/01_overview.md
pr-0615,Trust Region Policy Optimization,2015,ICML,conference,peer_reviewed,Robotics Foundations: Robot Learning,"RL, IL, offline learning, and robot data",CORE,,foundation,"{""learning"":[""optimization_or_planning"",""reinforcement_learning""],""interaction"":[""contact_rich""],""modality"":[""force_torque""],""control_level"":[""policy""],""setting"":[],""embodiment"":[]}",FULL_TEXT_CHECKED,UNREAD,recorded,identified,paper_specific,https://proceedings.mlr.press/v37/schulman15.html,project_only,not_recorded,code:43374ad4cc54;metric:success-rate,"Trust Region Policy Optimization is a CORE prerequisite because it establishes a reusable formulation or system primitive around Robotics, Reinforcement Learning, policy optimization, providing a reference point for RL, IL, offline learning, and robot data comparisons in the observation-to-action loop.","Common foundation and prerequisite for the RL, IL, offline learning, and robot data spine.","[{""type"":""builds_on"",""paper_id"":""pr-0838"",""confidence"":""inferred""}]",2,./2015/ICML/2015_ICML_Trust-Region-Policy-Optimization/01_overview.md
pr-0854,Asynchronous Methods for Deep Reinforcement Learning,2016,ICML,conference,peer_reviewed,Robotics Foundations: Robot Learning,"RL, IL, offline learning, and robot data",REFERENCE,,foundation,"{""learning"":[""reinforcement_learning""],""interaction"":[""contact_rich""],""modality"":[""force_torque""],""control_level"":[""policy""],""setting"":[],""embodiment"":[]}",FULL_TEXT_CHECKED,N/A,recorded,source_only,paper_specific,https://proceedings.mlr.press/v48/mniha16.html,not_identified,not_recorded,metric:success-rate,DeepMind의 A3C로 actor-critic을 병렬 환경에 확장한 대표 deep RL foundation이다.,"Important on-demand reference, but not required in the current intensive sequence.",[],0,./2016/ICML/2016_ICML_Asynchronous-Methods-for-Deep-Reinforcement-Learning/01_overview.md
